Date,4YO,5YO,Source_File,3YO,2YO,Quarter,Month,2YO_no_outliers,3YO_no_outliers,4YO_no_outliers,5YO_no_outliers
2018-01-01,,,07_2018.csv,,,2018Q1,2018-01,,,,
2018-01-01,69000.0,47000.0,11_2018.csv,,,2018Q1,2018-01,,,69000.0,47000.0
2018-01-01,65000.0,47000.0,06_2020.csv,,,2018Q1,2018-01,,,65000.0,47000.0
2018-01-01,65000.0,53000.0,03_2020.csv,,,2018Q1,2018-01,,,65000.0,53000.0
2018-01-01,66000.0,56000.0,08_2021.csv,,,2018Q1,2018-01,,,66000.0,56000.0
2018-01-01,65000.0,55000.0,06_2019.csv,,,2018Q1,2018-01,,,65000.0,55000.0
2018-01-01,65000.0,55000.0,10_2021.csv,,,2018Q1,2018-01,,,65000.0,55000.0
2018-01-01,66000.0,56000.0,03_2021.csv,,,2018Q1,2018-01,,,66000.0,56000.0
2018-01-01,66000.0,54000.0,08_2020.csv,,,2018Q1,2018-01,,,66000.0,54000.0
2018-01-01,68000.0,55000.0,06_2018.csv,,,2018Q1,2018-01,,,68000.0,55000.0
2018-01-01,68000.0,51000.0,03_2019.csv,,,2018Q1,2018-01,,,68000.0,51000.0
2018-01-01,64000.0,40000.0,08_2019.csv,,,2018Q1,2018-01,,,64000.0,40000.0
2018-01-01,67000.0,47000.0,11_2019.csv,,,2018Q1,2018-01,,,67000.0,47000.0
2018-01-01,66000.0,46000.0,02_2019.csv,,,2018Q1,2018-01,,,66000.0,46000.0
2018-01-01,66000.0,56000.0,06_2021.csv,,,2018Q1,2018-01,,,66000.0,56000.0
2018-01-01,66000.0,56000.0,09_2021.csv,,,2018Q1,2018-01,,,66000.0,56000.0
2018-01-01,51000.0,40000.0,08_2018.csv,,,2018Q1,2018-01,,,51000.0,40000.0
2018-01-01,66000.0,52000.0,05_2018.csv,,,2018Q1,2018-01,,,66000.0,52000.0
2018-01-01,67000.0,47000.0,10_2019.csv,,,2018Q1,2018-01,,,67000.0,47000.0
2018-01-01,69000.0,56000.0,12_2018.csv,,,2018Q1,2018-01,,,69000.0,56000.0
2018-01-01,67000.0,56000.0,12_2021.csv,,,2018Q1,2018-01,,,67000.0,56000.0
2018-01-01,67000.0,47000.0,04_2020.csv,,,2018Q1,2018-01,,,67000.0,47000.0
2018-01-01,67000.0,56000.0,09_2018.csv,,,2018Q1,2018-01,,,67000.0,56000.0
2018-01-01,66000.0,54000.0,09_2019.csv,90000.0,119000.0,2018Q1,2018-01,119000.0,90000.0,66000.0,54000.0
2018-01-01,70000.0,55000.0,04_2019.csv,,,2018Q1,2018-01,,,70000.0,55000.0
2018-01-01,67000.0,56000.0,07_2021.csv,,,2018Q1,2018-01,,,67000.0,56000.0
2018-01-01,67000.0,56000.0,11_2021.csv,,,2018Q1,2018-01,,,67000.0,56000.0
2018-01-01,66000.0,55000.0,02_2021.csv,,,2018Q1,2018-01,,,66000.0,55000.0
2018-01-01,67500.0,55000.0,04_2021.csv,,,2018Q1,2018-01,,,67500.0,55000.0
2018-01-01,66000.0,55000.0,07_2019.csv,,,2018Q1,2018-01,,,66000.0,55000.0
2018-01-01,68000.0,47000.0,05_2021.csv,,,2018Q1,2018-01,,,68000.0,47000.0
2018-01-01,65000.0,47000.0,09_2020.csv,,,2018Q1,2018-01,,,65000.0,47000.0
2018-01-01,68000.0,57000.0,05_2019.csv,,,2018Q1,2018-01,,,68000.0,57000.0
2018-01-01,66000.0,57000.0,02_2020.csv,,,2018Q1,2018-01,,,66000.0,57000.0
2018-01-01,66000.0,48000.0,11_2020.csv,,,2018Q1,2018-01,,,66000.0,48000.0
2018-01-01,64000.0,47000.0,10_2020.csv,,,2018Q1,2018-01,,,64000.0,47000.0
2018-01-01,68000.0,56000.0,01_2019.csv,,,2018Q1,2018-01,,,68000.0,56000.0
2018-01-01,64000.0,56000.0,12_2019.csv,,,2018Q1,2018-01,,,64000.0,56000.0
2018-01-01,66000.0,47000.0,05_2020.csv,,,2018Q1,2018-01,,,66000.0,47000.0
2018-02-01,66000.0,46000.0,11_2018.csv,,,2018Q1,2018-02,,,66000.0,46000.0
2018-02-01,64000.0,50000.0,03_2021.csv,,,2018Q1,2018-02,,,64000.0,50000.0
2018-02-01,65000.0,47000.0,03_2019.csv,,,2018Q1,2018-02,,,65000.0,47000.0
2018-02-01,66000.0,47000.0,01_2019.csv,,,2018Q1,2018-02,,,66000.0,47000.0
2018-02-01,63000.0,53000.0,01_2021.csv,,,2018Q1,2018-02,,,63000.0,53000.0
2018-02-01,65000.0,46000.0,02_2019.csv,,,2018Q1,2018-02,,,65000.0,46000.0
2018-02-01,66000.0,47000.0,09_2018.csv,,,2018Q1,2018-02,,,66000.0,47000.0
2018-02-01,64000.0,55000.0,02_2021.csv,,,2018Q1,2018-02,,,64000.0,55000.0
2018-02-01,67000.0,46000.0,12_2018.csv,,,2018Q1,2018-02,,,67000.0,46000.0
2018-02-01,68000.0,50000.0,03_2018.csv,,,2018Q1,2018-02,,,68000.0,50000.0
2018-03-01,65000.0,48000.0,05_2020.csv,,,2018Q1,2018-03,,,65000.0,48000.0
2018-03-01,67000.0,51000.0,06_2020.csv,,,2018Q1,2018-03,,,67000.0,51000.0
2018-03-01,65000.0,46000.0,05_2018.csv,,,2018Q1,2018-03,,,65000.0,46000.0
2018-03-01,,,07_2018.csv,,,2018Q1,2018-03,,,,
2018-03-01,62000.0,47000.0,09_2019.csv,76000.0,104000.0,2018Q1,2018-03,104000.0,76000.0,62000.0,47000.0
2018-03-01,63000.0,48000.0,05_2021.csv,,,2018Q1,2018-03,,,63000.0,48000.0
2018-03-01,65000.0,47000.0,10_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,67000.0,47000.0,07_2019.csv,,,2018Q1,2018-03,,,67000.0,47000.0
2018-03-01,64000.0,47000.0,04_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,62000.0,47000.0,04_2018.csv,,,2018Q1,2018-03,,,62000.0,47000.0
2018-03-01,63000.0,47000.0,10_2021.csv,,,2018Q1,2018-03,,,63000.0,47000.0
2018-03-01,65000.0,47000.0,06_2019.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,05_2019.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,66000.0,47000.0,10_2019.csv,,,2018Q1,2018-03,,,66000.0,47000.0
2018-03-01,64000.0,49000.0,01_2021.csv,,,2018Q1,2018-03,,,64000.0,49000.0
2018-03-01,66000.0,48000.0,04_2020.csv,,,2018Q1,2018-03,,,66000.0,48000.0
2018-03-01,66000.0,46000.0,04_2019.csv,,,2018Q1,2018-03,,,66000.0,46000.0
2018-03-01,64000.0,47000.0,09_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,67000.0,47000.0,06_2018.csv,,,2018Q1,2018-03,,,67000.0,47000.0
2018-03-01,64000.0,47000.0,06_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,65000.0,47000.0,01_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,64000.0,47000.0,07_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,66000.0,48000.0,09_2020.csv,,,2018Q1,2018-03,,,66000.0,48000.0
2018-03-01,64000.0,47000.0,01_2019.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,65000.0,47000.0,07_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,11_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,67000.0,47000.0,02_2019.csv,,,2018Q1,2018-03,,,67000.0,47000.0
2018-03-01,65000.0,48000.0,01_2022.csv,,,2018Q1,2018-03,,,65000.0,48000.0
2018-03-01,65000.0,50000.0,02_2020.csv,,,2018Q1,2018-03,,,65000.0,50000.0
2018-03-01,65000.0,47000.0,08_2019.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,03_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,67000.0,50000.0,02_2021.csv,,,2018Q1,2018-03,,,67000.0,50000.0
2018-03-01,65000.0,47000.0,03_2019.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,64000.0,47000.0,11_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,66000.0,47000.0,11_2018.csv,,,2018Q1,2018-03,,,66000.0,47000.0
2018-03-01,65000.0,47000.0,11_2019.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,12_2021.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,62000.0,49000.0,03_2021.csv,,,2018Q1,2018-03,,,62000.0,49000.0
2018-03-01,64000.0,47000.0,12_2019.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,64000.0,47000.0,08_2021.csv,,,2018Q1,2018-03,,,64000.0,47000.0
2018-03-01,66000.0,47000.0,08_2018.csv,,,2018Q1,2018-03,,,66000.0,47000.0
2018-03-01,65000.0,47000.0,09_2018.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,12_2018.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-03-01,65000.0,47000.0,08_2020.csv,,,2018Q1,2018-03,,,65000.0,47000.0
2018-04-01,66000.0,47000.0,02_2019.csv,,,2018Q2,2018-04,,,66000.0,47000.0
2018-04-01,66000.0,49000.0,11_2018.csv,,,2018Q2,2018-04,,,66000.0,49000.0
2018-04-01,66000.0,46000.0,12_2018.csv,,,2018Q2,2018-04,,,66000.0,46000.0
2018-04-01,64000.0,48000.0,01_2019.csv,,,2018Q2,2018-04,,,64000.0,48000.0
2018-04-01,67000.0,50000.0,02_2021.csv,,,2018Q2,2018-04,,,67000.0,50000.0
2018-04-01,65000.0,48000.0,03_2021.csv,,,2018Q2,2018-04,,,65000.0,48000.0
2018-04-01,66000.0,48000.0,01_2021.csv,,,2018Q2,2018-04,,,66000.0,48000.0
2018-04-01,64000.0,46000.0,09_2018.csv,,,2018Q2,2018-04,,,64000.0,46000.0
2018-04-01,66000.0,48000.0,03_2019.csv,,,2018Q2,2018-04,,,66000.0,48000.0
2018-05-01,66000.0,49000.0,04_2020.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,66000.0,50000.0,10_2019.csv,,,2018Q2,2018-05,,,66000.0,50000.0
2018-05-01,65000.0,48000.0,12_2019.csv,,,2018Q2,2018-05,,,65000.0,48000.0
2018-05-01,66000.0,49000.0,07_2021.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,66000.0,50000.0,10_2020.csv,,,2018Q2,2018-05,,,66000.0,50000.0
2018-05-01,66000.0,47000.0,01_2022.csv,,,2018Q2,2018-05,,,66000.0,47000.0
2018-05-01,66000.0,49000.0,03_2019.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,65000.0,47000.0,04_2021.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,64000.0,49000.0,10_2021.csv,,,2018Q2,2018-05,,,64000.0,49000.0
2018-05-01,66000.0,48000.0,03_2020.csv,,,2018Q2,2018-05,,,66000.0,48000.0
2018-05-01,,,07_2018.csv,,,2018Q2,2018-05,,,,
2018-05-01,65000.0,47000.0,07_2019.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,67000.0,49000.0,03_2021.csv,,,2018Q2,2018-05,,,67000.0,49000.0
2018-05-01,65000.0,49000.0,12_2018.csv,,,2018Q2,2018-05,,,65000.0,49000.0
2018-05-01,64000.0,47000.0,12_2021.csv,,,2018Q2,2018-05,,,64000.0,47000.0
2018-05-01,66000.0,49000.0,05_2020.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,64000.0,49000.0,11_2021.csv,,,2018Q2,2018-05,,,64000.0,49000.0
2018-05-01,67000.0,47000.0,11_2018.csv,,,2018Q2,2018-05,,,67000.0,47000.0
2018-05-01,65000.0,50000.0,06_2020.csv,,,2018Q2,2018-05,,,65000.0,50000.0
2018-05-01,63000.0,48000.0,08_2021.csv,,,2018Q2,2018-05,,,63000.0,48000.0
2018-05-01,64000.0,50000.0,01_2020.csv,,,2018Q2,2018-05,,,64000.0,50000.0
2018-05-01,66000.0,47000.0,06_2019.csv,,,2018Q2,2018-05,,,66000.0,47000.0
2018-05-01,65000.0,47000.0,08_2020.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,65000.0,47000.0,11_2019.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,63000.0,47000.0,06_2018.csv,,,2018Q2,2018-05,,,63000.0,47000.0
2018-05-01,65000.0,46000.0,08_2019.csv,,,2018Q2,2018-05,,,65000.0,46000.0
2018-05-01,64000.0,49000.0,06_2021.csv,,,2018Q2,2018-05,,,64000.0,49000.0
2018-05-01,63000.0,51000.0,09_2020.csv,,,2018Q2,2018-05,,,63000.0,51000.0
2018-05-01,63000.0,49000.0,09_2021.csv,,,2018Q2,2018-05,,,63000.0,49000.0
2018-05-01,64000.0,49000.0,01_2021.csv,,,2018Q2,2018-05,,,64000.0,49000.0
2018-05-01,65000.0,49000.0,01_2019.csv,,,2018Q2,2018-05,,,65000.0,49000.0
2018-05-01,66000.0,49000.0,07_2020.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,65000.0,50000.0,11_2020.csv,,,2018Q2,2018-05,,,65000.0,50000.0
2018-05-01,65000.0,47000.0,05_2019.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,64000.0,48000.0,09_2018.csv,,,2018Q2,2018-05,,,64000.0,48000.0
2018-05-01,65000.0,51000.0,02_2021.csv,,,2018Q2,2018-05,,,65000.0,51000.0
2018-05-01,65000.0,46000.0,08_2018.csv,,,2018Q2,2018-05,,,65000.0,46000.0
2018-05-01,61000.0,46000.0,09_2019.csv,74000.0,98000.0,2018Q2,2018-05,98000.0,74000.0,61000.0,46000.0
2018-05-01,66000.0,49000.0,05_2021.csv,,,2018Q2,2018-05,,,66000.0,49000.0
2018-05-01,65000.0,47000.0,04_2019.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,65000.0,47000.0,02_2019.csv,,,2018Q2,2018-05,,,65000.0,47000.0
2018-05-01,67000.0,47000.0,02_2020.csv,,,2018Q2,2018-05,,,67000.0,47000.0
2018-06-01,66000.0,48000.0,12_2018.csv,,,2018Q2,2018-06,,,66000.0,48000.0
2018-06-01,66000.0,50000.0,03_2019.csv,,,2018Q2,2018-06,,,66000.0,50000.0
2018-06-01,63000.0,51000.0,02_2021.csv,,,2018Q2,2018-06,,,63000.0,51000.0
2018-06-01,66000.0,49000.0,02_2019.csv,,,2018Q2,2018-06,,,66000.0,49000.0
2018-06-01,65000.0,50000.0,03_2021.csv,,,2018Q2,2018-06,,,65000.0,50000.0
2018-06-01,65000.0,50000.0,01_2019.csv,,,2018Q2,2018-06,,,65000.0,50000.0
2018-06-01,64000.0,49000.0,09_2018.csv,,,2018Q2,2018-06,,,64000.0,49000.0
2018-06-01,63000.0,48000.0,01_2021.csv,,,2018Q2,2018-06,,,63000.0,48000.0
2018-06-01,65000.0,49000.0,11_2018.csv,,,2018Q2,2018-06,,,65000.0,49000.0
2018-07-01,66000.0,50000.0,07_2020.csv,,,2018Q3,2018-07,,,66000.0,50000.0
2018-07-01,64000.0,50000.0,09_2021.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,66000.0,51000.0,10_2020.csv,,,2018Q3,2018-07,,,66000.0,51000.0
2018-07-01,65000.0,48000.0,08_2019.csv,,,2018Q3,2018-07,,,65000.0,48000.0
2018-07-01,63000.0,49000.0,05_2019.csv,,,2018Q3,2018-07,,,63000.0,49000.0
2018-07-01,66000.0,48000.0,05_2021.csv,,,2018Q3,2018-07,,,66000.0,48000.0
2018-07-01,66000.0,49000.0,08_2020.csv,,,2018Q3,2018-07,,,66000.0,49000.0
2018-07-01,63000.0,51000.0,02_2021.csv,,,2018Q3,2018-07,,,63000.0,51000.0
2018-07-01,66000.0,48000.0,07_2019.csv,,,2018Q3,2018-07,,,66000.0,48000.0
2018-07-01,64000.0,50000.0,05_2020.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,63000.0,49000.0,07_2021.csv,,,2018Q3,2018-07,,,63000.0,49000.0
2018-07-01,66000.0,51000.0,03_2020.csv,,,2018Q3,2018-07,,,66000.0,51000.0
2018-07-01,66000.0,49000.0,04_2021.csv,,,2018Q3,2018-07,,,66000.0,49000.0
2018-07-01,65000.0,50000.0,03_2019.csv,,,2018Q3,2018-07,,,65000.0,50000.0
2018-07-01,63000.0,51000.0,10_2021.csv,,,2018Q3,2018-07,,,63000.0,51000.0
2018-07-01,64000.0,49000.0,06_2021.csv,,,2018Q3,2018-07,,,64000.0,49000.0
2018-07-01,65000.0,48000.0,06_2019.csv,,,2018Q3,2018-07,,,65000.0,48000.0
2018-07-01,64000.0,48000.0,09_2018.csv,,,2018Q3,2018-07,,,64000.0,48000.0
2018-07-01,64000.0,50000.0,03_2021.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,65000.0,51000.0,09_2020.csv,,,2018Q3,2018-07,,,65000.0,51000.0
2018-07-01,64000.0,51000.0,11_2021.csv,,,2018Q3,2018-07,,,64000.0,51000.0
2018-07-01,64000.0,50000.0,09_2019.csv,77000.0,97000.0,2018Q3,2018-07,97000.0,77000.0,64000.0,50000.0
2018-07-01,64000.0,48000.0,12_2019.csv,,,2018Q3,2018-07,,,64000.0,48000.0
2018-07-01,64000.0,50000.0,02_2019.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,65000.0,48000.0,08_2018.csv,,,2018Q3,2018-07,,,65000.0,48000.0
2018-07-01,66000.0,50000.0,04_2020.csv,,,2018Q3,2018-07,,,66000.0,50000.0
2018-07-01,62000.0,52000.0,06_2020.csv,,,2018Q3,2018-07,,,62000.0,52000.0
2018-07-01,65000.0,51000.0,10_2019.csv,,,2018Q3,2018-07,,,65000.0,51000.0
2018-07-01,63000.0,47000.0,01_2020.csv,,,2018Q3,2018-07,,,63000.0,47000.0
2018-07-01,63000.0,51000.0,11_2020.csv,,,2018Q3,2018-07,,,63000.0,51000.0
2018-07-01,64000.0,50000.0,01_2022.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,64000.0,50000.0,01_2019.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,64000.0,49000.0,12_2018.csv,,,2018Q3,2018-07,,,64000.0,49000.0
2018-07-01,64000.0,51000.0,08_2021.csv,,,2018Q3,2018-07,,,64000.0,51000.0
2018-07-01,64000.0,50000.0,04_2019.csv,,,2018Q3,2018-07,,,64000.0,50000.0
2018-07-01,65000.0,50000.0,11_2018.csv,,,2018Q3,2018-07,,,65000.0,50000.0
2018-07-01,63000.0,51000.0,11_2019.csv,,,2018Q3,2018-07,,,63000.0,51000.0
2018-07-01,66000.0,46000.0,02_2020.csv,,,2018Q3,2018-07,,,66000.0,46000.0
2018-07-01,63000.0,51000.0,01_2021.csv,,,2018Q3,2018-07,,,63000.0,51000.0
2018-07-01,65000.0,51000.0,12_2021.csv,,,2018Q3,2018-07,,,65000.0,51000.0
2018-08-01,63000.0,50000.0,01_2021.csv,,,2018Q3,2018-08,,,63000.0,50000.0
2018-08-01,64000.0,51000.0,03_2019.csv,,,2018Q3,2018-08,,,64000.0,51000.0
2018-08-01,64000.0,48000.0,09_2018.csv,,,2018Q3,2018-08,,,64000.0,48000.0
2018-08-01,63000.0,50000.0,12_2018.csv,,,2018Q3,2018-08,,,63000.0,50000.0
2018-08-01,63000.0,48000.0,01_2019.csv,,,2018Q3,2018-08,,,63000.0,48000.0
2018-08-01,65000.0,52000.0,03_2021.csv,,,2018Q3,2018-08,,,65000.0,52000.0
2018-08-01,65000.0,51000.0,11_2018.csv,,,2018Q3,2018-08,,,65000.0,51000.0
2018-08-01,63000.0,50000.0,02_2019.csv,,,2018Q3,2018-08,,,63000.0,50000.0
2018-08-01,63000.0,50000.0,02_2021.csv,,,2018Q3,2018-08,,,63000.0,50000.0
2018-09-01,64000.0,51000.0,12_2021.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,63000.0,50000.0,09_2019.csv,76000.0,92000.0,2018Q3,2018-09,92000.0,76000.0,63000.0,50000.0
2018-09-01,62000.0,52000.0,11_2021.csv,,,2018Q3,2018-09,,,62000.0,52000.0
2018-09-01,62000.0,50000.0,01_2020.csv,,,2018Q3,2018-09,,,62000.0,50000.0
2018-09-01,63000.0,47000.0,02_2020.csv,,,2018Q3,2018-09,,,63000.0,47000.0
2018-09-01,63000.0,51000.0,04_2019.csv,,,2018Q3,2018-09,,,63000.0,51000.0
2018-09-01,63000.0,52000.0,08_2021.csv,,,2018Q3,2018-09,,,63000.0,52000.0
2018-09-01,63000.0,52000.0,09_2021.csv,,,2018Q3,2018-09,,,63000.0,52000.0
2018-09-01,66000.0,50000.0,01_2022.csv,,,2018Q3,2018-09,,,66000.0,50000.0
2018-09-01,63000.0,51000.0,12_2018.csv,,,2018Q3,2018-09,,,63000.0,51000.0
2018-09-01,62000.0,51000.0,02_2019.csv,,,2018Q3,2018-09,,,62000.0,51000.0
2018-09-01,64000.0,51000.0,11_2019.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,65000.0,52000.0,07_2020.csv,,,2018Q3,2018-09,,,65000.0,52000.0
2018-09-01,64000.0,51000.0,04_2020.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,63000.0,51000.0,06_2020.csv,,,2018Q3,2018-09,,,63000.0,51000.0
2018-09-01,64000.0,52000.0,11_2020.csv,,,2018Q3,2018-09,,,64000.0,52000.0
2018-09-01,62000.0,52000.0,01_2021.csv,,,2018Q3,2018-09,,,62000.0,52000.0
2018-09-01,63000.0,51000.0,03_2021.csv,,,2018Q3,2018-09,,,63000.0,51000.0
2018-09-01,62000.0,51000.0,01_2019.csv,,,2018Q3,2018-09,,,62000.0,51000.0
2018-09-01,64000.0,51000.0,08_2019.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,63000.0,51000.0,03_2019.csv,,,2018Q3,2018-09,,,63000.0,51000.0
2018-09-01,64000.0,51000.0,11_2018.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,64000.0,50000.0,08_2020.csv,,,2018Q3,2018-09,,,64000.0,50000.0
2018-09-01,63000.0,52000.0,10_2021.csv,,,2018Q3,2018-09,,,63000.0,52000.0
2018-09-01,62000.0,50000.0,02_2021.csv,,,2018Q3,2018-09,,,62000.0,50000.0
2018-09-01,63000.0,50000.0,04_2021.csv,,,2018Q3,2018-09,,,63000.0,50000.0
2018-09-01,63000.0,49000.0,12_2019.csv,,,2018Q3,2018-09,,,63000.0,49000.0
2018-09-01,66000.0,50000.0,05_2019.csv,,,2018Q3,2018-09,,,66000.0,50000.0
2018-09-01,63000.0,50000.0,06_2019.csv,,,2018Q3,2018-09,,,63000.0,50000.0
2018-09-01,63000.0,52000.0,05_2020.csv,,,2018Q3,2018-09,,,63000.0,52000.0
2018-09-01,64000.0,52000.0,09_2020.csv,,,2018Q3,2018-09,,,64000.0,52000.0
2018-09-01,63000.0,50000.0,07_2019.csv,,,2018Q3,2018-09,,,63000.0,50000.0
2018-09-01,63000.0,50000.0,06_2021.csv,,,2018Q3,2018-09,,,63000.0,50000.0
2018-09-01,64000.0,52000.0,07_2021.csv,,,2018Q3,2018-09,,,64000.0,52000.0
2018-09-01,64000.0,51000.0,10_2020.csv,,,2018Q3,2018-09,,,64000.0,51000.0
2018-09-01,64000.0,50000.0,05_2021.csv,,,2018Q3,2018-09,,,64000.0,50000.0
2018-09-01,64000.0,49000.0,03_2020.csv,,,2018Q3,2018-09,,,64000.0,49000.0
2018-09-01,63000.0,49000.0,10_2019.csv,,,2018Q3,2018-09,,,63000.0,49000.0
2018-10-01,62000.0,50000.0,02_2019.csv,,,2018Q4,2018-10,,,62000.0,50000.0
2018-10-01,62000.0,52000.0,02_2021.csv,,,2018Q4,2018-10,,,62000.0,52000.0
2018-10-01,62000.0,52000.0,01_2019.csv,,,2018Q4,2018-10,,,62000.0,52000.0
2018-10-01,62000.0,52000.0,01_2021.csv,,,2018Q4,2018-10,,,62000.0,52000.0
2018-10-01,62000.0,51000.0,12_2018.csv,,,2018Q4,2018-10,,,62000.0,51000.0
2018-10-01,64000.0,,11_2018.csv,,,2018Q4,2018-10,,,64000.0,
2018-10-01,62000.0,52000.0,03_2019.csv,,,2018Q4,2018-10,,,62000.0,52000.0
2018-10-01,62000.0,52000.0,03_2021.csv,,,2018Q4,2018-10,,,62000.0,52000.0
2018-11-01,63000.0,52000.0,08_2019.csv,,,2018Q4,2018-11,,,63000.0,52000.0
2018-11-01,62000.0,52000.0,02_2019.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,64000.0,53000.0,12_2021.csv,,,2018Q4,2018-11,,,64000.0,53000.0
2018-11-01,62000.0,51000.0,07_2021.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,63000.0,53000.0,09_2021.csv,,,2018Q4,2018-11,,,63000.0,53000.0
2018-11-01,62000.0,52000.0,04_2019.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,62000.0,53000.0,10_2020.csv,,,2018Q4,2018-11,,,62000.0,53000.0
2018-11-01,62000.0,48000.0,06_2021.csv,,,2018Q4,2018-11,,,62000.0,48000.0
2018-11-01,62000.0,52000.0,09_2019.csv,72000.0,88000.0,2018Q4,2018-11,88000.0,72000.0,62000.0,52000.0
2018-11-01,63000.0,52000.0,01_2020.csv,,,2018Q4,2018-11,,,63000.0,52000.0
2018-11-01,62000.0,52000.0,03_2019.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,61000.0,53000.0,03_2021.csv,,,2018Q4,2018-11,,,61000.0,53000.0
2018-11-01,62000.0,52000.0,10_2021.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,62000.0,51000.0,02_2020.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,62000.0,51000.0,01_2019.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,62000.0,53000.0,05_2021.csv,,,2018Q4,2018-11,,,62000.0,53000.0
2018-11-01,62000.0,51000.0,08_2021.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,62000.0,52000.0,11_2019.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,64000.0,53000.0,01_2022.csv,,,2018Q4,2018-11,,,64000.0,53000.0
2018-11-01,62000.0,53000.0,10_2019.csv,,,2018Q4,2018-11,,,62000.0,53000.0
2018-11-01,62000.0,47000.0,12_2019.csv,,,2018Q4,2018-11,,,62000.0,47000.0
2018-11-01,62000.0,47000.0,09_2020.csv,,,2018Q4,2018-11,,,62000.0,47000.0
2018-11-01,62000.0,51000.0,11_2020.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,62000.0,53000.0,06_2019.csv,,,2018Q4,2018-11,,,62000.0,53000.0
2018-11-01,61000.0,52000.0,12_2018.csv,,,2018Q4,2018-11,,,61000.0,52000.0
2018-11-01,62000.0,51000.0,05_2020.csv,,,2018Q4,2018-11,,,62000.0,51000.0
2018-11-01,62000.0,52000.0,05_2019.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,62000.0,52000.0,03_2020.csv,,,2018Q4,2018-11,,,62000.0,52000.0
2018-11-01,62000.0,52000.0,04_2020.csv,,,2018Q4,2018-11,,,62000.0,52000.0
