Date,2YO,3YO,4YO,5YO
2023-11-30,,102984.50893942652,,
2023-12-02,,,76364.46842855803,62737.05851249283
2023-12-04,,105149.2691888582,,
2023-12-08,,107900.79340063584,,
2023-12-12,,110383.14676560913,,
2023-12-13,,,77548.57600860432,62708.57482500031
2023-12-15,,112626.23715564524,,
2023-12-19,,114939.51948985936,,
2023-12-23,,,,61094.49920042406
2023-12-24,,,77776.44550854448,
2023-12-25,,117150.39618570748,,
2024-01-01,,,,60052.47096632264
2024-01-03,,117432.85942000832,76587.2515557317,
2024-01-06,,,,58590.64743322428
2024-01-07,,115125.68073311404,,
2024-01-09,,,74899.59307179975,
2024-01-11,,112864.27940111845,,
2024-01-13,,110642.55177670172,,
2024-01-14,,,,57074.50143897947
2024-01-16,,108616.14086651945,72912.85586919636,
2024-01-18,,106196.04470420835,,
2024-01-22,,103747.87176422607,,
2024-01-23,,,70755.21654163781,55131.91395198947
2024-01-27,,100833.99053374107,,
2024-01-28,,103098.4436893966,,
2024-01-31,,98719.07673742132,69977.61187309196,
2024-02-03,,,,54362.85438969135
2024-02-09,,97601.09200333984,,
2024-02-11,,,71015.45386827402,
2024-02-13,,95984.6427381392,,
2024-02-14,,,,54818.5933895717
2024-02-20,,,72829.77844734315,
2024-02-23,,95350.8806914306,,
2024-02-25,,,,55388.26713942216
2024-03-03,,,73931.14769705402,
2024-03-05,,94496.37006665493,,
2024-03-07,,,,54513.41102358038
2024-03-14,,,72934.21863481574,
2024-03-16,,94382.43531668485,,
2024-03-17,,,,53152.29767125918
2024-03-25,,,71766.38744762231,
2024-03-26,,94382.43531668485,,51998.708327812026
2024-04-04,,,71396.09951021956,
2024-04-06,,94154.56581674468,,51144.19770303636
2024-04-15,,,71851.83851009989,
2024-04-17,,93926.6963168045,,50375.13814073827
2024-04-26,,,71994.2569475625,
2024-04-28,,93413.9899419391,,50232.71970327565
2024-05-07,,,71567.00163517467,
2024-05-09,,92587.96300465596,,
2024-05-10,,,,51229.648765513935
2024-05-18,,,70570.07257293639,
2024-05-19,,91562.55025492515,,52796.25157760264
2024-05-28,,,69046.19529208649,
2024-05-30,,90594.10488017942,,53280.47426497552
2024-06-02,,,67443.98787063212,
2024-06-10,,89882.01269286635,66269.03576156558,52397.47995270733
2024-06-14,,,64523.39262809529,
2024-06-18,,,,51030.26295306627
2024-06-21,,89340.82263050844,,
2024-06-22,,,62879.47694995545,
2024-06-28,,,,50232.71970327565
2024-07-02,,89255.37156803088,,
2024-07-04,,,61911.031575209694,
2024-07-09,,,,49178.82326605235
2024-07-13,,89511.72475546357,,
2024-07-14,,,61540.74363780691,
2024-07-20,,,,48324.31264127669
2024-07-23,,89967.46375534392,,
2024-07-25,,,61141.9720129116,
2024-07-31,,,,48295.82895378416
2024-08-03,,90594.10488017942,,
2024-08-05,,,60088.0755756883,
2024-08-10,,,,49264.27432852989
2024-08-14,,91277.71337999994,,
2024-08-16,,,58920.24438849487,
2024-08-21,,,,49833.948078380345
2024-08-25,,91363.16444247751,,
2024-08-27,,,58151.18482619678,
2024-09-01,,,,48675.61145368445
2024-09-05,,90508.65381770184,,
2024-09-06,,,58008.76638873416,
2024-09-09,,,,47042.54670411319
2024-09-14,,88934.93008374001,,
2024-09-17,,,58322.08695115193,
2024-09-18,,,,45084.9405455362
2024-09-24,,87717.25244343469,,
2024-09-27,,,,43893.06468708289
2024-09-28,,,58322.08695115193,
2024-10-01,,86027.22031887838,,
2024-10-04,,,,42570.60776778724
2024-10-09,,,58122.70113870426,
2024-10-10,,84641.0141942423,,
2024-10-14,,83444.69931955638,,42057.90139292184
2024-10-20,,,58663.891201062186,
2024-10-24,,83547.24059452946,,42462.36975531565
2024-10-27,,,59176.59757592759,
2024-11-21,,94724.23956659512,,
2024-11-23,,,78118.24975845477,55701.58770183989
2024-12-02,,95037.56012901288,,
2024-12-04,,,78460.05400836503,56157.326701720245
2024-12-13,,94439.4026916699,,
2024-12-15,,,77975.83132099215,55730.071389332414
2024-12-23,,93938.0897918015,,
2024-12-24,,,77591.30153984309,55502.20188939222
